trial,sc,dc,latency
94,12,13,1638
95,12,13,1596
96,12,13,1848
97,12,13,1554
98,12,13,1449
99,12,13,1197
0,12,14,987
1,12,14,1701
2,12,14,1029
3,12,14,1029
4,12,14,1029
5,12,14,1050
6,12,14,1491
7,12,14,1638
8,12,14,1029
9,12,14,1218
10,12,14,1386
11,12,14,1050
12,12,14,1113
13,12,14,1092
14,12,14,1344
15,12,14,1596
16,12,14,1008
17,12,14,1113
18,12,14,1008
19,12,14,1617
20,12,14,987
21,12,14,1722
22,12,14,1218
23,12,14,1029
24,12,14,1029
25,12,14,1428
26,12,14,1491
27,12,14,1050
28,12,14,1323
29,12,14,1701
30,12,14,1029
31,12,14,1470
32,12,14,1596
33,12,14,1344
34,12,14,1071
35,12,14,1050
36,12,14,1050
37,12,14,1533
38,12,14,1029
39,12,14,1113
40,12,14,1050
41,12,14,1029
42,12,14,1491
43,12,14,1197
44,12,14,1029
45,12,14,1155
46,12,14,1323
47,12,14,987
48,12,14,1071
49,12,14,1239
50,12,14,1260
51,12,14,1008
52,12,14,1239
53,12,14,1029
54,12,14,1764
55,12,14,1113
56,12,14,1701
57,12,14,1575
58,12,14,1365
59,12,14,1050
60,12,14,1596
61,12,14,1008
62,12,14,1302
63,12,14,1029
64,12,14,1344
65,12,14,1176
66,12,14,1029
67,12,14,1050
68,12,14,1533
69,12,14,1155
70,12,14,1113
71,12,14,1029
72,12,14,1491
73,12,14,1071
74,12,14,1386
75,12,14,1008
76,12,14,1071
77,12,14,1092
78,12,14,1449
79,12,14,1071
80,12,14,1239
81,12,14,1029
82,12,14,1029
83,12,14,1029
84,12,14,1029
85,12,14,1176
86,12,14,987
87,12,14,1323
88,12,14,1050
89,12,14,1260
90,12,14,1491
91,12,14,1050
92,12,14,1197
93,12,14,1134
94,12,14,1659
95,12,14,1050
96,12,14,1239
97,12,14,1029
98,12,14,1428
99,12,14,1617
0,12,15,1428
1,12,15,1302
2,12,15,1029
3,12,15,1302
4,12,15,1617
5,12,15,1386
6,12,15,1407
7,12,15,1050
8,12,15,1617
9,12,15,1575
10,12,15,1050
11,12,15,1029
12,12,15,1029
13,12,15,1386
14,12,15,1113
15,12,15,1029
16,12,15,1029
17,12,15,1239
18,12,15,1050
19,12,15,1722
20,12,15,1029
21,12,15,1701
22,12,15,1491
23,12,15,1050
24,12,15,1281
25,12,15,1071
26,12,15,1386
27,12,15,1449
28,12,15,1029
29,12,15,1260
30,12,15,1407
31,12,15,1596
32,12,15,1029
33,12,15,1029
34,12,15,1512
35,12,15,1050
36,12,15,1050
37,12,15,1533
38,12,15,1365
39,12,15,1197
40,12,15,1512
41,12,15,1302
42,12,15,1050
43,12,15,1050
44,12,15,1050
45,12,15,1071
46,12,15,1113
47,12,15,1575
48,12,15,1638
49,12,15,1491
50,12,15,1491
51,12,15,1470
52,12,15,1449
53,12,15,1470
54,12,15,1050
55,12,15,1008
56,12,15,1029
57,12,15,1050
58,12,15,1092
59,12,15,1365
60,12,15,1050
61,12,15,1638
62,12,15,1092
63,12,15,1029
64,12,15,1491
65,12,15,1617
66,12,15,1596
67,12,15,1050
68,12,15,1596
69,12,15,1575
70,12,15,1596
71,12,15,1680
72,12,15,1533
73,12,15,1029
74,12,15,1344
75,12,15,1113
76,12,15,1533
77,12,15,1029
78,12,15,1029
79,12,15,1134
80,12,15,1260
81,12,15,1050
82,12,15,1323
83,12,15,1071
84,12,15,1617
85,12,15,1176
86,12,15,1344
87,12,15,1008
88,12,15,1092
89,12,15,1218
90,12,15,1029
91,12,15,1407
92,12,15,1134
93,12,15,1659
94,12,15,1029
95,12,15,1596
96,12,15,1050
97,12,15,1029
98,12,15,1008
99,12,15,1680
0,13,0,2247
1,13,0,69867
2,13,0,69993
3,13,0,69993
4,13,0,69951
5,13,0,69993
6,13,0,69993
7,13,0,69993
8,13,0,69993
9,13,0,69993
10,13,0,69951
11,13,0,70140
12,13,0,69972
13,13,0,69993
14,13,0,69993
15,13,0,70203
16,13,0,70161
17,13,0,70182
18,13,0,70203
19,13,0,69951
20,13,0,70140
21,13,0,70203
22,13,0,70140
23,13,0,69993
24,13,0,70140
25,13,0,70140
26,13,0,70140
27,13,0,69993
28,13,0,70119
29,13,0,70140
30,13,0,69993
31,13,0,69993
32,13,0,70140
33,13,0,69972
34,13,0,70140
35,13,0,70014
36,13,0,70140
37,13,0,70140
38,13,0,69993
39,13,0,69993
40,13,0,210651
41,13,0,69993
42,13,0,69993
43,13,0,69993
44,13,0,69993
45,13,0,69993
46,13,0,70182
47,13,0,70140
48,13,0,69993
49,13,0,69993
50,13,0,69993
51,13,0,70140
52,13,0,70140
53,13,0,69993
54,13,0,69993
55,13,0,69993
56,13,0,70182
57,13,0,69993
58,13,0,70182
59,13,0,70182
60,13,0,70203
61,13,0,70140
62,13,0,70140
63,13,0,70140
64,13,0,69993
65,13,0,69993
66,13,0,69972
67,13,0,70140
68,13,0,71379
69,13,0,70140
70,13,0,70014
71,13,0,70140
72,13,0,69993
73,13,0,70140
74,13,0,70140
75,13,0,70140
76,13,0,69993
77,13,0,69993
78,13,0,70140
79,13,0,70140
80,13,0,70182
81,13,0,70203
82,13,0,69993
83,13,0,70140
84,13,0,70140
85,13,0,69951
86,13,0,70140
87,13,0,70140
88,13,0,70014
89,13,0,69993
90,13,0,69993
91,13,0,69993
92,13,0,70140
93,13,0,69993
94,13,0,70140
95,13,0,70140
96,13,0,71568
97,13,0,69993
98,13,0,70035
99,13,0,69993
0,13,1,1092
1,13,1,1680
2,13,1,1512
3,13,1,2100
4,13,1,1869
5,13,1,1512
6,13,1,1512
7,13,1,2205
8,13,1,1554
9,13,1,1701
10,13,1,1554
11,13,1,1512
12,13,1,1575
13,13,1,1911
14,13,1,1911
15,13,1,1617
16,13,1,1701
17,13,1,1554
18,13,1,1638
19,13,1,2079
20,13,1,1764
21,13,1,2121
22,13,1,1512
23,13,1,1512
24,13,1,1512
25,13,1,1575
26,13,1,1575
27,13,1,1869
28,13,1,1953
29,13,1,1512
30,13,1,2079
31,13,1,1533
32,13,1,1911
33,13,1,1575
34,13,1,2121
35,13,1,2016
36,13,1,1722
37,13,1,1554
38,13,1,1554
39,13,1,1785
40,13,1,1575
41,13,1,1722
42,13,1,1575
43,13,1,1596
44,13,1,1512
45,13,1,1722
46,13,1,1617
47,13,1,1617
48,13,1,2142
49,13,1,1659
50,13,1,1512
51,13,1,1554
52,13,1,1764
53,13,1,1512
54,13,1,2058
55,13,1,1953
56,13,1,1512
57,13,1,1512
58,13,1,1596
59,13,1,1575
60,13,1,1722
61,13,1,2205
62,13,1,2184
63,13,1,1533
64,13,1,2037
65,13,1,1806
66,13,1,1953
67,13,1,1827
68,13,1,1638
69,13,1,1827
70,13,1,1533
71,13,1,1638
72,13,1,1554
73,13,1,1533
74,13,1,1575
75,13,1,1911
76,13,1,2037
77,13,1,1806
78,13,1,2016
79,13,1,1512
80,13,1,2016
81,13,1,1680
82,13,1,1533
83,13,1,1722
84,13,1,1785
85,13,1,1533
86,13,1,2121
87,13,1,1512
88,13,1,2016
89,13,1,1890
90,13,1,1554
91,13,1,1533
92,13,1,2058
93,13,1,1575
94,13,1,1533
95,13,1,1680
96,13,1,1911
97,13,1,1575
98,13,1,1533
99,13,1,1533
0,13,2,672
1,13,2,1302
2,13,2,1092
3,13,2,1134
4,13,2,1092
5,13,2,1470
6,13,2,1092
7,13,2,1638
8,13,2,1071
9,13,2,1743
10,13,2,1113
11,13,2,1512
12,13,2,1092
13,13,2,1722
14,13,2,1743
15,13,2,1785
16,13,2,1092
17,13,2,1764
18,13,2,1134
19,13,2,1533
20,13,2,1470
21,13,2,1743
22,13,2,1239
23,13,2,1323
24,13,2,1701
25,13,2,1554
26,13,2,1764
27,13,2,1113
28,13,2,1218
29,13,2,1092
30,13,2,1071
31,13,2,1071
32,13,2,1197
33,13,2,1491
34,13,2,1092
35,13,2,1512
36,13,2,1260
37,13,2,1092
38,13,2,1155
39,13,2,1281
40,13,2,1113
41,13,2,1092
42,13,2,1092
43,13,2,1281
44,13,2,1512
45,13,2,1533
46,13,2,1113
47,13,2,1155
48,13,2,1470
49,13,2,1281
50,13,2,1092
51,13,2,1386
52,13,2,1197
53,13,2,1680
54,13,2,1344
55,13,2,1680
56,13,2,1092
57,13,2,1533
58,13,2,1512
59,13,2,1113
60,13,2,1113
61,13,2,1134
62,13,2,1113
63,13,2,1470
64,13,2,1071
65,13,2,1407
66,13,2,1134
67,13,2,1428
68,13,2,1155
69,13,2,1155
70,13,2,1092
71,13,2,1071
72,13,2,1512
73,13,2,1092
74,13,2,1113
75,13,2,1470
76,13,2,1134
77,13,2,1092
78,13,2,1386
79,13,2,1092
80,13,2,1659
81,13,2,1176
82,13,2,1575
83,13,2,1113
84,13,2,1302
85,13,2,1218
86,13,2,1281
87,13,2,1176
88,13,2,1722
89,13,2,1092
90,13,2,1302
91,13,2,1218
92,13,2,1134
93,13,2,1092
94,13,2,1113
95,13,2,1092
96,13,2,1344
97,13,2,1092
98,13,2,1239
99,13,2,1155
0,13,3,714
1,13,3,1176
2,13,3,1407
3,13,3,1134
4,13,3,1407
5,13,3,1134
6,13,3,1386
7,13,3,1722
8,13,3,1260
9,13,3,1155
10,13,3,1134
11,13,3,1596
12,13,3,1806
13,13,3,1365
14,13,3,1134
15,13,3,1407
16,13,3,1239
17,13,3,1197
18,13,3,1323
19,13,3,1113
20,13,3,1176
21,13,3,1134
22,13,3,1575
23,13,3,1575
24,13,3,1449
25,13,3,1785
26,13,3,1155
27,13,3,1596
28,13,3,1176
29,13,3,1197
30,13,3,1617
31,13,3,1134
32,13,3,1512
33,13,3,1155
34,13,3,1176
35,13,3,1155
36,13,3,1428
37,13,3,1806
38,13,3,1134
39,13,3,1134
40,13,3,1197
41,13,3,1134
42,13,3,1575
43,13,3,1155
44,13,3,1155
45,13,3,1134
46,13,3,1764
47,13,3,1701
48,13,3,1155
49,13,3,1134
50,13,3,1176
51,13,3,1134
52,13,3,1722
53,13,3,1239
54,13,3,1239
55,13,3,1134
56,13,3,1785
57,13,3,1365
58,13,3,1722
59,13,3,1197
60,13,3,1134
61,13,3,1134
62,13,3,1386
63,13,3,1113
64,13,3,1176
65,13,3,1701
66,13,3,1239
67,13,3,1176
68,13,3,1722
69,13,3,1197
70,13,3,1785
71,13,3,1197
72,13,3,1134
73,13,3,1134
74,13,3,1134
75,13,3,1176
76,13,3,1449
77,13,3,1785
78,13,3,1365
79,13,3,1428
80,13,3,1134
81,13,3,1134
82,13,3,1113
83,13,3,1113
84,13,3,1134
85,13,3,1134
86,13,3,1197
87,13,3,1134
88,13,3,1176
89,13,3,1176
90,13,3,1659
91,13,3,1806
92,13,3,1701
93,13,3,1596
94,13,3,1134
95,13,3,1638
96,13,3,1407
97,13,3,1554
98,13,3,1134
99,13,3,1344
0,13,4,714
1,13,4,1113
2,13,4,1428
3,13,4,1155
4,13,4,1197
5,13,4,1134
6,13,4,1575
7,13,4,1113
8,13,4,1743
9,13,4,1113
10,13,4,1260
11,13,4,1113
12,13,4,1134
13,13,4,1344
14,13,4,1491
15,13,4,1596
16,13,4,1113
17,13,4,1155
18,13,4,1722
19,13,4,1617
20,13,4,1113
21,13,4,1134
22,13,4,1113
23,13,4,1155
24,13,4,1512
25,13,4,1596
26,13,4,1113
27,13,4,1155
28,13,4,1155
29,13,4,1701
30,13,4,1113
31,13,4,1575
32,13,4,1449
33,13,4,1491
34,13,4,1155
35,13,4,1470
36,13,4,1701
37,13,4,1134
38,13,4,1113
39,13,4,1113
40,13,4,1113
41,13,4,1113
42,13,4,1554
43,13,4,1155
44,13,4,1638
45,13,4,1260
46,13,4,1281
47,13,4,1617
48,13,4,1176
49,13,4,1176
50,13,4,1554
51,13,4,1575
52,13,4,1113
53,13,4,1134
54,13,4,1176
55,13,4,1134
56,13,4,1386
57,13,4,1113
58,13,4,1113
59,13,4,1176
60,13,4,1785
61,13,4,1197
62,13,4,1470
63,13,4,1785
64,13,4,1134
65,13,4,1176
66,13,4,1638
67,13,4,1197
68,13,4,1113
69,13,4,1113
70,13,4,1113
71,13,4,1113
72,13,4,1113
73,13,4,1638
74,13,4,1092
75,13,4,1134
76,13,4,1848
77,13,4,1764
78,13,4,1428
79,13,4,1113
80,13,4,1491
81,13,4,1155
82,13,4,1197
83,13,4,1575
84,13,4,1302
85,13,4,1113
86,13,4,1470
87,13,4,1617
88,13,4,1113
89,13,4,1659
90,13,4,1386
91,13,4,1176
92,13,4,1176
93,13,4,1134
94,13,4,1113
95,13,4,1134
96,13,4,1512
97,13,4,1113
98,13,4,1113
99,13,4,1470
0,13,5,819
1,13,5,1680
2,13,5,1386
3,13,5,1890
4,13,5,1428
5,13,5,1869
6,13,5,1764
7,13,5,1407
8,13,5,1848
9,13,5,1344
10,13,5,1239
11,13,5,1533
12,13,5,1281
13,13,5,1911
14,13,5,1281
15,13,5,1470
16,13,5,1239
17,13,5,1512
18,13,5,1533
19,13,5,1701
20,13,5,1785
21,13,5,1239
22,13,5,1344
23,13,5,1218
24,13,5,1428
25,13,5,1218
26,13,5,1848
27,13,5,1260
28,13,5,1869
29,13,5,1197
30,13,5,1260
31,13,5,1491
32,13,5,1848
33,13,5,1260
34,13,5,1218
35,13,5,1890
36,13,5,1470
37,13,5,1533
38,13,5,1344
39,13,5,1260
40,13,5,1890
41,13,5,1764
42,13,5,1218
43,13,5,1260
44,13,5,1617
45,13,5,1491
46,13,5,1281
47,13,5,1281
48,13,5,1806
49,13,5,1218
50,13,5,1701
51,13,5,1491
52,13,5,1638
53,13,5,1218
54,13,5,1428
55,13,5,1197
56,13,5,1827
57,13,5,1197
58,13,5,1260
59,13,5,1743
60,13,5,1218
61,13,5,1701
62,13,5,1323
63,13,5,1260
64,13,5,1470
65,13,5,1512
66,13,5,1512
67,13,5,1239
68,13,5,1239
69,13,5,1218
70,13,5,1239
71,13,5,1575
72,13,5,1260
73,13,5,1218
74,13,5,1344
75,13,5,1785
76,13,5,1218
77,13,5,1701
78,13,5,1197
79,13,5,1491
80,13,5,1701
81,13,5,1260
82,13,5,1428
83,13,5,1575
84,13,5,1302
85,13,5,1260
86,13,5,1617
87,13,5,1533
88,13,5,1701
89,13,5,1827
90,13,5,1470
91,13,5,1533
92,13,5,1281
93,13,5,1218
94,13,5,1281
95,13,5,1911
96,13,5,1239
97,13,5,1239
98,13,5,1239
99,13,5,1743
0,13,6,735
1,13,6,1827
2,13,6,1764
3,13,6,1176
4,13,6,1134
5,13,6,1176
6,13,6,1659
7,13,6,1428
8,13,6,1155
9,13,6,1134
10,13,6,1176
11,13,6,1155
12,13,6,1155
13,13,6,1155
14,13,6,1659
15,13,6,1218
16,13,6,1197
17,13,6,1491
18,13,6,1155
19,13,6,1302
20,13,6,1197
21,13,6,1197
22,13,6,1155
23,13,6,1785
24,13,6,1701
25,13,6,1155
26,13,6,1134
27,13,6,1575
28,13,6,1281
29,13,6,1176
30,13,6,1323
31,13,6,1659
32,13,6,1596
33,13,6,1491
34,13,6,1218
35,13,6,1743
36,13,6,1218
37,13,6,1365
38,13,6,1743
39,13,6,1134
40,13,6,1155
41,13,6,1155
42,13,6,1512
43,13,6,1743
44,13,6,1176
45,13,6,1785
46,13,6,1512
47,13,6,1197
48,13,6,1386
49,13,6,1134
50,13,6,1197
51,13,6,1575
52,13,6,1155
53,13,6,1155
54,13,6,1281
55,13,6,1155
56,13,6,1470
57,13,6,1344
58,13,6,1785
59,13,6,1155
60,13,6,1134
61,13,6,1197
62,13,6,1848
63,13,6,1470
64,13,6,1701
65,13,6,1218
66,13,6,1848
67,13,6,1365
68,13,6,1491
69,13,6,1302
70,13,6,1890
71,13,6,1176
72,13,6,1134
73,13,6,1596
74,13,6,1260
75,13,6,1218
76,13,6,1176
77,13,6,1512
78,13,6,1176
79,13,6,1533
80,13,6,1302
81,13,6,1134
82,13,6,1890
83,13,6,1806
84,13,6,1155
85,13,6,1449
86,13,6,1155
87,13,6,1176
88,13,6,1365
89,13,6,1155
90,13,6,1743
91,13,6,1659
92,13,6,1554
93,13,6,1806
94,13,6,1218
95,13,6,1155
96,13,6,1428
97,13,6,1134
98,13,6,1197
99,13,6,1848
0,13,7,735
1,13,7,1281
2,13,7,1134
3,13,7,1722
4,13,7,1134
5,13,7,1155
6,13,7,1470
7,13,7,1596
8,13,7,1785
9,13,7,1575
10,13,7,1302
11,13,7,1701
12,13,7,1701
13,13,7,1176
14,13,7,1512
15,13,7,1155
16,13,7,1176
17,13,7,1764
18,13,7,1281
19,13,7,1281
20,13,7,1764
21,13,7,1386
22,13,7,1785
23,13,7,1134
24,13,7,1386
25,13,7,1155
26,13,7,1827
27,13,7,1176
28,13,7,1134
29,13,7,1197
30,13,7,1638
31,13,7,1827
32,13,7,1134
33,13,7,1155
34,13,7,1260
35,13,7,1449
36,13,7,1806
37,13,7,1197
38,13,7,1218
39,13,7,1659
40,13,7,1176
41,13,7,1491
42,13,7,1197
43,13,7,1218
44,13,7,1701
45,13,7,1155
46,13,7,1491
47,13,7,1512
48,13,7,1155
49,13,7,1470
50,13,7,1155
51,13,7,1134
52,13,7,1155
53,13,7,1134
54,13,7,1491
55,13,7,1218
56,13,7,1764
57,13,7,1155
58,13,7,1176
59,13,7,1428
60,13,7,1617
61,13,7,1176
62,13,7,1659
63,13,7,1155
64,13,7,1365
65,13,7,1449
66,13,7,1218
67,13,7,1197
68,13,7,1575
69,13,7,1197
70,13,7,1386
71,13,7,1680
72,13,7,1155
73,13,7,1491
74,13,7,1323
75,13,7,1155
76,13,7,1722
77,13,7,1239
78,13,7,1155
79,13,7,1218
80,13,7,1806
81,13,7,1134
82,13,7,1218
83,13,7,1848
84,13,7,1722
85,13,7,1134
86,13,7,1218
87,13,7,1218
88,13,7,1155
89,13,7,1218
90,13,7,1470
91,13,7,1533
92,13,7,1197
93,13,7,1155
94,13,7,1134
95,13,7,1470
96,13,7,1764
97,13,7,1533
98,13,7,1638
99,13,7,1827
0,13,8,1638
1,13,8,2268
2,13,8,2352
3,13,8,2604
4,13,8,2058
5,13,8,2058
6,13,8,2625
7,13,8,2058
8,13,8,2751
9,13,8,2058
10,13,8,2058
11,13,8,2394
12,13,8,2352
13,13,8,2289
14,13,8,2100
15,13,8,2058
16,13,8,2667
17,13,8,2373
18,13,8,2058
19,13,8,2079
20,13,8,2751
21,13,8,2079
22,13,8,2541
23,13,8,2436
24,13,8,2562
25,13,8,2079
26,13,8,2037
27,13,8,2121
28,13,8,2268
29,13,8,2121
30,13,8,2646
31,13,8,2205
32,13,8,2415
33,13,8,2478
34,13,8,2058
35,13,8,2037
36,13,8,2058
37,13,8,2625
38,13,8,2100
39,13,8,2520
40,13,8,2121
41,13,8,2625
42,13,8,2499
43,13,8,2100
44,13,8,2289
45,13,8,2037
46,13,8,2037
47,13,8,2709
48,13,8,2562
49,13,8,2058
50,13,8,2100
51,13,8,2289
52,13,8,2520
53,13,8,2100
54,13,8,2058
55,13,8,2331
56,13,8,2751
57,13,8,2541
58,13,8,2121
59,13,8,2037
60,13,8,2646
61,13,8,2247
62,13,8,2058
63,13,8,2079
64,13,8,2100
65,13,8,2373
66,13,8,2604
67,13,8,2436
68,13,8,2037
69,13,8,2079
70,13,8,2751
71,13,8,2121
72,13,8,2100
73,13,8,2436
74,13,8,2121
75,13,8,2037
76,13,8,2058
77,13,8,2352
78,13,8,2457
79,13,8,2037
80,13,8,2037
81,13,8,2079
82,13,8,2667
83,13,8,2037
84,13,8,2100
85,13,8,2226
86,13,8,2394
87,13,8,2478
88,13,8,2121
89,13,8,2310
90,13,8,2226
91,13,8,2436
92,13,8,2079
93,13,8,2310
94,13,8,2079
95,13,8,2751
96,13,8,2037
97,13,8,2121
98,13,8,2184
99,13,8,2709
0,13,9,1176
1,13,9,2268
2,13,9,1764
3,13,9,1785
4,13,9,2037
5,13,9,1575
6,13,9,1617
7,13,9,1596
8,13,9,1575
9,13,9,1722
10,13,9,1827
11,13,9,1596
12,13,9,1596
13,13,9,1575
14,13,9,2100
15,13,9,1701
16,13,9,2184
17,13,9,1596
18,13,9,1596
19,13,9,2268
20,13,9,1617
21,13,9,2247
22,13,9,1617
23,13,9,1659
24,13,9,1596
25,13,9,1869
26,13,9,1617
27,13,9,1659
28,13,9,2037
29,13,9,2142
30,13,9,1617
31,13,9,1596
32,13,9,1722
33,13,9,1617
34,13,9,1890
35,13,9,1596
36,13,9,1722
37,13,9,1575
38,13,9,1995
39,13,9,1785
40,13,9,1617
41,13,9,1575
42,13,9,1869
43,13,9,1722
44,13,9,1575
45,13,9,1785
46,13,9,1638
47,13,9,2247
48,13,9,1575
49,13,9,2079
50,13,9,1596
51,13,9,2142
52,13,9,2058
53,13,9,1701
54,13,9,1575
55,13,9,1596
56,13,9,1617
57,13,9,1575
58,13,9,1617
59,13,9,1974
60,13,9,1617
61,13,9,2163
62,13,9,2268
63,13,9,1596
64,13,9,1638
65,13,9,2268
66,13,9,2247
67,13,9,1617
68,13,9,1617
69,13,9,1596
70,13,9,1932
71,13,9,1596
72,13,9,1575
73,13,9,2016
74,13,9,2079
75,13,9,1743
76,13,9,1575
77,13,9,1596
78,13,9,1596
79,13,9,1575
80,13,9,1911
81,13,9,2079
82,13,9,1575
83,13,9,1701
84,13,9,1806
85,13,9,1596
86,13,9,1932
87,13,9,1806
88,13,9,2247
89,13,9,1596
90,13,9,1617
91,13,9,1575
92,13,9,1638
93,13,9,1890
94,13,9,1848
95,13,9,2058
96,13,9,1638
97,13,9,1617
98,13,9,1911
99,13,9,1890
0,13,10,777
1,13,10,1617
2,13,10,1302
3,13,10,1155
4,13,10,1533
5,13,10,1176
6,13,10,1512
7,13,10,1638
8,13,10,1554
9,13,10,1155
10,13,10,1470
11,13,10,1239
12,13,10,1155
13,13,10,1575
14,13,10,1176
15,13,10,1176
16,13,10,1407
17,13,10,1596
18,13,10,1155
19,13,10,1197
20,13,10,1512
21,13,10,1764
22,13,10,1155
23,13,10,1155
24,13,10,1155
25,13,10,1386
26,13,10,1785
27,13,10,1722
28,13,10,1281
29,13,10,1260
30,13,10,1155
31,13,10,1176
32,13,10,1239
33,13,10,1302
34,13,10,1848
35,13,10,1239
36,13,10,1365
37,13,10,1155
38,13,10,1344
39,13,10,1239
40,13,10,1155
41,13,10,1806
42,13,10,1155
43,13,10,1155
44,13,10,1218
45,13,10,1428
46,13,10,1281
47,13,10,1197
48,13,10,1176
49,13,10,1155
50,13,10,1176
51,13,10,1806
52,13,10,1176
53,13,10,1155
54,13,10,1176
55,13,10,1155
56,13,10,1638
57,13,10,1365
58,13,10,1155
59,13,10,1764
60,13,10,1218
61,13,10,1155
62,13,10,1638
63,13,10,1218
64,13,10,1239
65,13,10,1386
66,13,10,1554
67,13,10,1176
68,13,10,1659
69,13,10,1155
70,13,10,1155
71,13,10,1491
72,13,10,1617
73,13,10,1176
74,13,10,1197
75,13,10,1260
76,13,10,1365
77,13,10,1386
78,13,10,1302
79,13,10,1197
80,13,10,1155
81,13,10,1197
82,13,10,1554
83,13,10,1218
84,13,10,1155
85,13,10,1155
86,13,10,1155
87,13,10,1239
88,13,10,1386
89,13,10,1218
90,13,10,1197
91,13,10,1533
92,13,10,1134
93,13,10,1407
94,13,10,1701
95,13,10,1806
96,13,10,1638
97,13,10,1176
98,13,10,1176
99,13,10,1449
0,13,11,777
1,13,11,1281
2,13,11,1260
3,13,11,1197
4,13,11,1638
5,13,11,1197
6,13,11,1470
7,13,11,1533
8,13,11,1197
9,13,11,1260
10,13,11,1743
11,13,11,1218
12,13,11,1197
13,13,11,1554
14,13,11,1533
15,13,11,1218
16,13,11,1491
17,13,11,1239
18,13,11,1386
19,13,11,1512
20,13,11,1239
21,13,11,1470
22,13,11,1764
23,13,11,1197
24,13,11,1260
25,13,11,1764
26,13,11,1722
27,13,11,1197
28,13,11,1365
29,13,11,1260
30,13,11,1197
31,13,11,1197
32,13,11,1890
33,13,11,1638
34,13,11,1449
35,13,11,1596
36,13,11,1596
37,13,11,1365
38,13,11,1197
39,13,11,1260
40,13,11,1260
41,13,11,1554
42,13,11,1197
43,13,11,1848
44,13,11,1176
45,13,11,1260
46,13,11,1491
47,13,11,1197
48,13,11,1470
49,13,11,1218
50,13,11,1197
51,13,11,1197
52,13,11,1638
53,13,11,1197
54,13,11,1470
55,13,11,1806
56,13,11,1218
57,13,11,1680
58,13,11,1575
59,13,11,1764
60,13,11,1176
61,13,11,1281
62,13,11,1197
63,13,11,1386
64,13,11,1449
65,13,11,1764
66,13,11,1638
67,13,11,1344
68,13,11,1239
69,13,11,1323
70,13,11,1386
71,13,11,1764
72,13,11,1176
73,13,11,1659
74,13,11,1407
75,13,11,1260
76,13,11,1218
77,13,11,1260
78,13,11,1680
79,13,11,1218
80,13,11,1533
81,13,11,1848
82,13,11,1869
83,13,11,1197
84,13,11,1260
85,13,11,1554
86,13,11,1722
87,13,11,1197
88,13,11,1659
89,13,11,1680
90,13,11,1176
91,13,11,1239
92,13,11,1239
93,13,11,1239
94,13,11,1806
95,13,11,1197
96,13,11,1848
97,13,11,1197
98,13,11,1176
99,13,11,1197
0,13,12,777
1,13,12,1386
2,13,12,1617
3,13,12,1659
4,13,12,1827
5,13,12,1869
6,13,12,1197
7,13,12,1764
8,13,12,1197
9,13,12,1155
10,13,12,1239
11,13,12,1176
12,13,12,1239
13,13,12,1638
14,13,12,1176
15,13,12,1596
16,13,12,1176
17,13,12,1533
18,13,12,1281
19,13,12,1344
20,13,12,1176
21,13,12,1491
22,13,12,1197
23,13,12,1218
24,13,12,1764
25,13,12,1365
26,13,12,1869
27,13,12,1239
28,13,12,1239
29,13,12,1596
30,13,12,1155
31,13,12,1218
32,13,12,1638
33,13,12,1176
34,13,12,1806
35,13,12,1197
36,13,12,1869
37,13,12,1197
38,13,12,1197
39,13,12,1218
40,13,12,1512
41,13,12,1890
42,13,12,1848
43,13,12,1155
44,13,12,1764
45,13,12,1218
46,13,12,1176
47,13,12,1155
48,13,12,1197
49,13,12,1806
50,13,12,1533
51,13,12,1218
52,13,12,1785
53,13,12,1323
54,13,12,1281
55,13,12,1617
56,13,12,1827
57,13,12,1239
58,13,12,1869
59,13,12,1659
60,13,12,1806
61,13,12,1176
62,13,12,1176
63,13,12,1218
64,13,12,1197
65,13,12,1197
66,13,12,1218
67,13,12,1197
68,13,12,1869
69,13,12,1848
70,13,12,1176
71,13,12,1239
72,13,12,1512
73,13,12,1239
74,13,12,1407
75,13,12,1428
76,13,12,1491
77,13,12,1323
78,13,12,1218
79,13,12,1218
80,13,12,1176
81,13,12,1155
82,13,12,1218
83,13,12,1176
84,13,12,1491
85,13,12,1680
86,13,12,1176
87,13,12,1365
88,13,12,1806
89,13,12,1638
90,13,12,1491
91,13,12,1596
92,13,12,1806
93,13,12,1575
94,13,12,1701
95,13,12,1197
96,13,12,1785
97,13,12,1659
98,13,12,1722
99,13,12,1176
0,13,14,819
1,13,14,1701
2,13,14,1218
3,13,14,1386
4,13,14,1533
5,13,14,1596
6,13,14,1260
7,13,14,1239
8,13,14,1890
9,13,14,1554
10,13,14,1659
11,13,14,1281
12,13,14,1197
13,13,14,1827
14,13,14,1554
15,13,14,1911
16,13,14,1428
17,13,14,1869
18,13,14,1218
19,13,14,1344
20,13,14,1428
21,13,14,1554
22,13,14,1785
23,13,14,1827
24,13,14,1533
25,13,14,1239
26,13,14,1218
27,13,14,1218
28,13,14,1533
29,13,14,1680
30,13,14,1260
31,13,14,1932
32,13,14,1827
33,13,14,1218
34,13,14,1470
35,13,14,1554
36,13,14,1260
37,13,14,1407
38,13,14,1218
39,13,14,1659
40,13,14,1302
41,13,14,1533
42,13,14,1428
43,13,14,1302
44,13,14,1890
45,13,14,1659
46,13,14,1218
47,13,14,1302
48,13,14,1218
